text,sentiment
Tengo tremendos nervios con la defensa del proyecto de estudios económicos . No me la quiero llevar a exámenes,N
"ahora q se terminó #GilmoreGirls hasta el 25, le meto a #Bones... porq siempre es necesario estar mirando algún capitulito",NEU
Me siento débil No rindo como hace DOS PUTAS SEMANAS. No puede ser la concha de mi madre. No puede ser.,N
@juanamaro22 Tal cual. Muy difícil que se apliquen otras políticas de seguridad con mismo ministro convencido de que está bien lo hecho,N
@mercitextil Te pedimos disculpas Por favor envianos tu mail de usuario por MD para que el equipo de atención al cliente te contacte.,NEU
"@mor_ticia no aguanté a la trotsky, sali a fumar y aparecieron unos tipos re cargosos a hinchar los huevos asi que me fui antes",N
necesito un amigo que me acompañe al oftalmólogo porque me voy a quedar ciega por unas horas igual si no pueden voy sola está bien,NEU
El propio dolor de panza,N
Da en la vida es facil,N
@KevinistaOk que egoísta de tu parte decepcionada,N
@Diegourug grande guiri!!!!! Jajaja estabas en la multitud,P
Toda la noche soñando con caballos que hermoso fue,P
"@FernandaDhb No tengo ni un peso ahorrado, voy a llorar",N
Empezó a llover y me puse a cantar esta canción jaajjaja,P
gracias a #RevistaShopNews por el permanente apoyo a nuestro programa de #TV,P
Otro día que me voy a dormir sin su mensaje de buenas noches,N
"@RufinaCamejo Comprando ropa en el barrio chino en Los Ángeles, ni inglés hablaban @dannyviLe",N
Creo que lo peor del trabajo es tener que sacarme los anillos y la pulsera,N
Subiría una foto de mi boletín pero es muy mainstream y yo soy único y diferente,NEU
@_anatabeira ya tengo eeriencia en desarmar ! pero este es el primero que no lo dejo desarmado...,NEU
"@quijanojor jjajajaja. Mi segundo amor es Rampla, el equipo de mi papá querido... Gte de barrio, obreros, flia.",P
Como me encantaria ir a abrazarla a mi amigaa ahora mismo y decirle que todo va a estar bien,P
@Lascosas690 EXCELENTE lo de Axel contando como se termina con DELINCUENTES en fútbol. ¿Cuándo repiten programa para grabar y amplificar?,P
Necesito volver a Samsung por más de que iPhone tenga tremendo sistema operativo no me permite ser tan libre como galaxy,NEU
Y estavamos los dos buscando la manera de desir quien de los dos da el primer paso.!! #ESCUCHANDO #DOSOGAS Sola En Casa...,NEU
@joaqtor Hola Joaquín! Si buscás acceso a la API envianos un mail por MD y te contactamos con el equipo de tecnología. ¡Saludos!,NEU
"@mvdsister Para mí son los sábados. Entre semana no estoy por ahí. La bondiola y el carpaccio de salmón, con entrada de jamón ibérico",NEU
iba a ir a la feria pero me encuentro que llovió y esta bastante feo así que procedo a meterme en la cama otro rato,N
@pulsionparcial Derrota por amplia diferencia?,NEU
@DonVascolet Lo echan al toque jajajaa,N
muy sensible esta la gente hoy dia,N
@FabianImaz es solo para estresar a @kzfabi @NETConfUY,N
"@RufinaCamejo Ta, ahora te hacés la superada @claraklayton @RichardRead2014",N
Bonomi esplendoroso en su ejemplificación personal del índice de Dunning-Kruger,N
@TipicaLoca @vmayo72 hola ! algunos han cambiado varias veces de nombre...,NEU
estoy muy cansada y muy mal como para estar hoy en twitter,N
No hay chance de que empiece una dieta si todo es tan rico,N
98% de los circuitos escrutados en Colombia. 60% de abstencion. Gana el No. #PazParaColombia,P
@selectornectar @eskartas un día de estos en que se acueste borracho lo volvemos dejar igualito!,NEU
La verdad que me encanto el #McDiaFeliz en @mvdshopping Un placer estar presente para ayudar! @mcdonaldsuy,P
"Es así, siempre que me gusta alguien vive en el culo del mundo jajajaja harto de fracasar",N
@nicomarone @salocinuy algunos llegamos a ese resultado después de un arduo trabajo y consulta previa con calculadora !,NEU
"@santiagochirico ñery siempre fuiste uno de los uno , solo que vos no tenias la confianza para darte cuenta",P
"@cmenghi A menos q seas empleado de Riogas, Alur, INR, IMPO, vicepresidencia o cosas así. Tener título está sobrevalorado @Nico_Selser",N
"@dannyviLe Es la pelada. Si los estudios dicen que te hace más alto y más fuerte, seguro que también más joven",P
"@felipefskl No necesariamente. Quizá se necesita alguien que apueste a ganar mintiendo, por única vez, y haga lo que hay que hacer",NEU
"@ValenTamara3 es una adolescente lesbiana, re callada, rara. No está mal la película pero como te digo, capaz no te cuelga. De nada",NEU
@vmayo72 yo si esta lindo me voy pa la feria ! hoy fui y lo único que compré fueron 5 paltas a 100 mangos,P
@MarioGorgo @Dennis08481468 @huesopintos eso fue lo peor ! y el cooper no me lo compro ni loco ! tengo mejores opciones y mas baratos !,N
Un Gorditoo lleno de sentimientos,P
Extraño mucho el parque de ute,N
"Cuando se acuerda me escribe, mas lenda",NEU
Si gana Trump que pasará con la bonita,NEU
Quien no puede dormir y tiene q trabajar temprano,N
@mister__lemon No sabía que los cigarrillos electrónicos estaban prohibidos @progresismouy,NEU
@eltreceoficial yo la vi muy bajoneada y tensa pobre @barvelez ...,N
Te banco! Jajaja no estoy enojado contigo ni ahi te quierooooooo @AgustinINeedYou,P
@Goberlik @ecos_la Sep. Es necesario investigar pero no justo ahora ¡Qué lenguaje apolillado!,N
"@ToloTelli14 @BrandonLemusV @CaioTeensarta @marca 2 copas del mundo, 2 olimpiadas y 15 copas américas",P
un capitulito de Gilmore es la medida perfecta para esperar a que la masa crezca...,P
@freezedolan igual same estoy igual q vos con lo que pusiste el año que viene será,NEU
@Roberto_Anchia Muchas veces se toma el valor local como referencia y olvidamos que hay competencia internacional #FreelaOnline,N
Que feo no hablarse mas con alguien y pasar todos los dias por la esquina de la casa,N
"Hoy salimos de trabajar y nos vamos, a vergara con el loco maty,a tirar unas curva en esa pista",NEU
"@cuervotinelli @elchatoprada @hoppefede Recién llegue del gym VOLANDO !! , así los veo , duchaso y toy listo  !!",P
"@cuervotinelli Papá estoy muy contento !! , voy hacer el curso de producción televisiva que dictarán @elchatoprada y @hoppefede , besos!!",P
Paaa en las imagenes de los que entran a declarar hay uno que se re parece a mi compañero me muero firme,N
"@alitamontevideo como estas Ali ,me parece de muy mal gusto ,te cuento algo hoy se inaugura en Paysandù una peatonal de una cuadra",N
Che náutico! ahora vas a saber lo que es sentarse ante un juez. Mirá que se mueve la cosa por suerte para nosotros #JusticiaPorSofía,NEU
el agu me dejo solo,N
"Los pequeños detalles, crean grandes sentimientos.",P
Necesito unas tortas fritas de mi suegraaa.,P
@ChrisNamus cómo está esa chula cada vez mejor,P
"Aparte me siguen las personas ""mas importantes"" de tw",P
@Adri_tranqui gracias ! que tengas un lindo día también !,P
Disfrutando en Uruguay...Ahora esperando a que empiece #LoMejorDeOT en tve internacional,P
@grisel_ok como estas ? yo toda las noches ando por aca nena,NEU
"@milecorreaa pa bo te juro que no me di cuenta, te extraño enana",N
Se dan cuenta de que en 3 meses cumplo los 20? estoy vieja loco,N
"@dra_eutanasia es correcto. Muy bien vos, hay que seguir así! Habrá que meter un asadito!",P
@ChicaDelBidon me siento mi madre cuando no quedaba embarazada y las compañeras de la clínica si.,N
@letifcosta yo salía viernes sábado y domingo ! pero ya esto muy viejo pa esos trotes !,N
"Col siempre me gana en las discusiones de bobos que tenemos, eso confirma lo boba que soy ja",N
Tengo que reconocer que es imposible que Lio me conozca o leea algun mensaje. Y eso me pone espantoso,N
@Librumface Para trazar estrategias suele ser necesario tener una razonable seguridad de para qué lado va a patear el contrario,NEU
"me gustaría q acá hubiese fav y corazón, así podría usar el ️ pura y exclusivamente cuando ponen foto de comida",P
".@sebafle @diego_vallarino jaja a mi favor debo decir q tampoco es un descubrimiento mío, sino de mi hermano,y aseguro q es independiente",NEU
Un amigo no para de mandar fotos de tremenda borrachera diurna en Melo y uno acá estudiando al moderado de Montesquieu. I'm suffering,N
"@auronftomg lol, eso es horrible En Green Day dijeron que este año sale uno nuevo, ya me estoy impacientando y el hype is real",NEU
Igual nadie quiere conmigo ajjajaj,N
Voy a extrañar aquellas charlas infinitas!!!,P
"@RissoLula niña feliz cumple, que pases lindo",P
me tendría que dar igual pero no puedo,N
"@MarBerrondo2 jajaja hacelo por mi, yo estoy insertada estudiando..",N
Tengo el labio cortado a la mitad el de abajo,N
Recién llego del trabajo me perdí el directo de zelda @juandiazdelgado,N
@alejandro_mhr el cine de Irán es de los mejores en el mundo,P
"@barsacampeon10 Qué horror, la mala suerte de esa pobre niña es tremenda... Pobrecita...",N
Lo bueno de vivir con dos hombres es que el acondicionador dura mucho mas,P
Solo falta que me siga @CaELiKe Porque La argentina ya me sigue y Facu también,P
"Aveces siento que no le caigo bien a mis seguidores ,aveces son tan negativos y malos",N
@veronicacriado gracias a vos por la buena onda y por sumarte hasta con GIFs a la iniciativa.,P
"Agustín marco mi vida, la cambio por completo y eso no me lo voy a olvidar nunca, GRACIAS",P
"@RufinaCamejo Si fuera mal pensado, diría que es un arreglo entre el pintor y ellos para cobrar más @CesarAMartinezR",N
"@pbuydid Es muy importante q haya hombres tamb como tu caso, q se suman a la campaña contra la violencia.",P
"@cuervotinelli @MathiCalfani lo mejor para vos De un fanático ""azulgrana"" (de la UA)Te lo merecés...Sos tan crack que zafaste del clásico",P
"@leonardo_veglio Tu argumento es un poco personal. Pero sí, las cosas se terminan. A algunos en 115 años, a otros en 15",N
"Tengo una nueva mejor amiga y se llama mandala, me estaria alegrando el finde o casualidad el dia de la despedida de soltero",P
@EuniceCastroC a mi tambien me gusta la primera ves que la vi fue en una revista de national geographic .tendria 10 años besos bella,P
Los mejores abrazos sin dudas,P
"@BeeeluPereez no, porque te portas mal",N
@Natt985 #ViernesDeComidaChatarra en mi laburo es así,NEU
ves esa sonrisa es falsa como tu amor,N
tengo que ir a pando por tercer día consecutivo,NEU
lo que daria por darle un abrazo a mi vieja,P
Estoy terminando #GilmoreGirls para estar prontita para el 25 de noviembre...,NEU
@isaacBIOvega @saxmann yo no lo mandaria a prision optaria por otra cosa,NEU
@RomanaFerrer Seguro que tienen miedo que llueva y se les mojen los datos,N
"entonces si estás así es porque querés, xq sino queres me escribis y liiiiiisto",N
"@HECTORYEMMI Feliz Cumple que tengas un hermoso dia ,como todos los dias de tu vida",P
@salocinuy @Agronegocios_Uy creo que raúl no se va a presentar.... por lo menos por ahora !,NEU
"@BrunoVuan Vos sos mucho más eerto que yo. Yo soy solo un amateur (pero convencido, eso sí).",NEU
Me hacen quedar como un zorro lpm pero todas las minas que me nombran están re buenas matense,N
@cuervotinelli Muy buenos días para mi papá que lo adoro con todas mis fuerzas  ... Excelente Martes !!!,P
@leot1971 @topyman980 lo de nacional ! en este campeonato creo que no va a haber #PenalParaNacional ! no hubo arreglo,NEU
"#AbrahamMateoEnUruguay @AbrahamMateoMus Va a ser 4 años que soy abrahamer, y ni siquiera lo pude abrazar. Que triste es mi vida",N
@RufinaCamejo Ud. dele que Ud. puede. Y si te critican les tirás que lo hacen porque sos mujer y estás salvada @diego_vallarino,NEU
"En mi vida siempre pasan personas, De esas que valen oro, pero nunca vas a tener. De alguna manera es muy lindo ilusionarse",NEU
Esto de tener un hijo ya grande es una ventaja .... lo podes mandar a la sociedad a buscarte los remedios ... cco @nicolascabrera4,P
Direectv y otros momentos lindos,P
Yo no tengo familia soy buerfana,N
@PaisaVlogs Las mejores cosas tardan en llegar,NEU
Es divino y se extraña pero ya fue,NEU
@junchyg16 Bueno me dejas un poquito màs contenta gracias,P
Cuando yo intento creerte te burlas y mientes de nuevo,N
@jeansuarez33 tenemos que disfrutar hoy es rl ultimo dia de cel,P
Aunque intento no ver todos los episodios seguidos porque ya se acaba,NEU
Nada mas lindo que agarrarle el auto sin permiso y salir andar jaja,P
"Haciendo el Notitest de @TelenocheOnline, me salió ""Eerto en Noticias"". Que veterana que estoy",N
@ajbodoc ¡Armar un buen equipo es espectacular! Tendremos esta propuesta en cuenta en próximas actualizaciones,P
@Rabii_says @moiseshg Fue una semana poco feliz para varios sitios online ¿Ya pueden seguir la transmisión?,N
"@CarolinaAche Decirle a una dama que espere sentada no es muy gentil, pero tu comentario rebosa ironía",N
"Nunca hablamos por privado, 1era vez que lo hacemos y es porque me mande la cagada del día.",N
"@kaunistalvi Hola, ¿pudiste cancelar tu pedido? Siempre tenés disponible nuestro chat en la web para consultas más urgentes. Saludos!",NEU
"Voy a intentar jugar al truco, al que le toque jugar contra mi internet lento, perdóname, no es mi culpa",N
"@porlagoma bueh, recién entrando a twitter y me puse a verlos.... YA ME TERMINÉ DE DESPERTAR"", fuerte, el de GiancarloStanton ufff",NEU
"@Maapolinski Bastante ridículo. Incluyendo eso de que parte de la morosidad es de ""afiliados que murieron"" y no fueron dados de baja",N
@Adri_tranqui eso ! en no escuchar el despertador ! y te dormís nervioso ...con miedo...y peor es cuando te acostumbraste a dormir tarde,N
"Los fracasos de Michelle, Cristina y Dilma muestra que no sólo las izquierdas no son mejores, sino que las mujeres tp gobiernan tan bien",N
Me sigo sintiendo re agotada,N
Espero que le haya ido lindo,P
"Uruguay es caritativo, nosotros estamos segundos igualmente",P
me duele mucho el ojo derecho puta conjuntivitis,N
"Con todas las minas hermosas que hay, oportunidades cero",N
mi hermana es mejor que la de todos usteedes jeje,P
"Nos fue bien en el parcial , solo nos faltan 4",P
Happy Birthday to the adorable #Dakota Feliz Cumpleaños para la adorable #Dakota,P
Yo muchísimo mas . Hablamos al DM y te paso él apartado postal,NEU
Creo que soy la única que nunca se ganó la entrada para jaque jaja,N
"@AntoTamilia @Uber_UY ajaj como esperaba tu comentario, parece joda, no es lo mismo de antes?",N
"Si me pagaran por fumar tendría la vida resuelta, pero desgraciadamente tengo q pagar para fumar",N
"Extraño tanto a mi Bro Ale!Las salidas,los consejos,las jodas con la peña! Todo me hace tremenda falta!",N
"@gbudino @cutcsaok @Dmartinez_uy seria interesante que Cutcsa entonces libere sus datos, que en el fondo son de todos",N
"@dannyviLe Una variante moderna sería que vale la pena hablar bien, así cuando puteás tiene mucho más efecto @mvdsister",NEU
"La realidad es mucho más fuerte que la ficción, la realidad huele, tiene familiares llorando @mikelayestaran Gracias por la skype-call!",N
@nunez_rodrigo @SushiPopARG Hola Rodrigo! Por favor envianos tu mail de usuario y te derivamos con el equipo de atención al cliente.,NEU
@kzfabi vivís de joda .. y siempre donde vas hay cerveza... no necesitamos ML ni IA para acertar eso ehh @FabianImaz @pp_uy,NEU
@LeytonLujan @TipicaLoca @javielmast cuando era chico mi mama me mandaba al almacén a buscar 3 cosas y me olvidaba de una seguro ...,NEU
Estoy twitteando mucho para olvidarme que cerca de casa esta lleno de cosas voladas y tengo el mar a punto de romperme la ventana,N
Hoy la veo poquito creo,NEU
Es el mejor sin duda alguna,P
"@Eeugenitaa @florbst emmm, feliz cumpleaños! (era eso?)",P
husmeando en terra a ver que se ve,NEU
@susanagkp @gracesusan1958 @maqui13 si es así esta perdonada !,P
Mañana tengo que ir a visitar a mi primita hermosaaaaa,P
@sara17almada1 feliz cumple sara ! que lo pases muy lindo !,P
@guuatever @LeidiPonzonia Las teorías anticíclicas que todo sindicalista que se precie defiende.,NEU
Ya extraño romperle las bolas y peliarlas ya se que me extrañan tambien,NEU
"Ganas de pasar todo el día acostada como ayer me sobran, pero tengo clase",N
"El asesinato nuestro de cada día... Pero, eso sí, Vázquez está muy contento con Bonomi.",N
"@Flor_pistone hola hermosa!,espero q estes bien yo me voy hacer noni q estoy cansado beso divinaaa",P
Un mes entero moviendolo al mijo para no poder ir en el. pero bueno trabajo es trabajo,N
¡Qué lindo escuchar que estás muy comprometida con tu trabajo @vivianagarcia73 ! Ojalá ganes muchos más proyectos freelance,P
@mister__lemon Me parece que está prohibida la importación. Debe ser como la marihuana. Podés usar pero no comprar @progresismouy,NEU
"@Jayah29 ah ta, me pareció por tu twett sobre el petiso que aparentemente no era lo bien dotado que esperabas",N
"@Cybertario Es como ""no escupir para arriba"", me extraña que el corporativismo (o las transnacionales lo hagan ir a lo literal",N
@MartinParedes90 No hay necesidad. Hay un par de trucos que te permiten verlos. Claro q para eso te tiene q interesar @mister__lemon,NEU
@eZuajii_ tan al pedo estás para hacer esa mierda de inspeccionar elemento? Si tan real es andá a tu celular y pasa screenshot,N
@acules cómo lo subiste? Yo lo único que puedo hacer es dar dar el cel contra la pared y no sube de nivel nunca,N
Que hermoso esta el solsito,P
me quemé las dos nalgas jajja,N
me siento una esclava hebrea siempre sufriendo,N
Santiago no me hablo nunca más lo extraño,N
@Fanta_Esp @Rubiu5 no soy de madrid asiq nadap......soy uruguaya,NEU
¿Quién es el peor de SA? Voten @Mquuro @xJuanDiz @ZockClient,NEU
.@LeoVeigaSanchez La opinión es contundente. Y no parece discriminar por partidos,NEU
lo peor de salir a las 7 es no disfrutar el dia,N
Hoy era un buen día para que Rodolfo Pereyra no me tenga bloqueado,NEU
Leyendo el fin de los tiempos y escuchandi mumford &amp; sons... todo esta perfecto,P
me da miedo crecer.. ya me hago la comida yo me quedó rico igual o_O,NEU
Siguen con mi caída en halloween pasado loco fue hace un año es hora de #superar,N
@Adri_tranqui yo estoy trabajando en frente de una ventana abierta...buee lo de trabajar trabajar voy y vengo,NEU
Hoy quedo pronta la tapa. Y que dificil se hace aceptar tu ausencia... Viejito mio te extraño mucho,N
@Alfredo_Bruno Lo que es no saber... es la herencia maldita de mis padres que querían que estudiara algo útil,N
"Bueno me fui a dormir que mañana tengo que pilotar la nave otra vez, saludos, que tengan una linda noche",P
@mister__lemon L'Oreal fabrica tb productos para hombres. Pero el grito de indignación que habría si hubiera un premio sólo para hombres,N
"@veronica_alonso @RamelaCarlos dice q no existe clase media de donde cree q sale $$ para las subvenciones, de Disney?, ah no, tampoco.",N
"Se siente la risa a carcajadas de fondo ,de la madre y encima aplauden ,un horror con esos amigos ,no precisas enemigos nena",N
@Will2380 ¡Hola! Cada uno es para una funcionalidad de la app Si nos envias un mail por privado te lo podemos elicar al detalle!,NEU
@DeLaFigurita Si obvio! unos patines,NEU
El miedo que generó fue impresionante.,N
@degeronimi @mercadopago muy bueno felicitaciones!! Se necesitaba,P
@cuervotinelli @elchatoprada @hoppefede @ElchuecoSuar Buenos días !! ...,P
@victorita_fest te hice las caipis ayer y no fuiste,N
"mis dias ya eran reeee aburridos, imaginate ahora sin celular",N
@alvrod Nunca apuesto cuando la probabilidad en contra mía es 1,N
@Jullgallo no podes verlo por Vera+..? que horrible verlo sin relato uruguayo!,N
Me gusta sacarle una sonrisa siempre que uno le saca solo lágrimas (y),P
@JuaniTinelli_1 Tqm !! Tas re grande y linda Besos para tus hermanos  !!,P
"@dosogas Buen dia mis amores, no fui al liceo(sisisiiis) ja tremenda bobita jaja LOS AMO",P
"Un dinosaurio entero me comeria, morire de hambre, oh dios no lo permitas, soy muy jovencita",N
@ToiaMignone busca un tutorial...si no hay es xq no se puede! para mi muy elevada la pregunta,N
Extraño el ir a quedarme a su casa un día antes del campamento para irnos juntos!! Que tiempos!!,NEU
"@victorita_fest para nada, ya arranque el segundo termo. Vengo de un finde largo, no da para calentarse. Buen dia",NEU
Tube que sacarle una tabla al ropero para que renzo ponga su ropa en mi lugar se pasa el pendejo,N
"Tranquila, lo vas a superar.. solo estaras tristes unos dias. .desahogate, llora.. no hables con nadie.. solo sacalo. Pronto estaras bien",P
"@dannyviLe Si el propósito es erradicar las armas de la calle, el método es eficaz y eficiente. No sé si justo @dlarrauri",NEU
"Yo espero tranquila. Si gana de nvo alg partido tradicional, después sé q podré pasarla mal, pero tamb me voy a reír bastante.",NEU
"@perezfedullo si ! y el que votaba observado era uno adentro de otro, pero si votó mucha gente y eso esta muy bueno !",P
No me dejan irme tranquilo,N
Que genial ir parada a minas,N
@junchyg16 nùbiles doncellas ?entonces yo me salvo,NEU
@Vecort1577 O en la misma al otro día,NEU
se ve que no me conocen ni un poquito,N
@MariaFederica8 @M_Mandariin vamo a tomar un mate depresivos de merrda,N
"@mister__lemon Taxistas, empleados del gobierno, familiares de Martínez y Dourado... @LeoVeigaSanchez",NEU
"@J_B_Rodriguez @mariansugarci Que nos pasen la ""fórmula mágica"" así hacemos lo mismo!!",NEU
No hay mejor momento pa' matar que cuando ya te dan por muerto,N
@grazianopascale @Arq_fmartinez el nivel de delirio en los dirigentes es preocupante por decirlo sutilmente.,N
"Hoy transité un rato largo. La frase que más escuché fue ""arrepentido... de haberlos votado"".",N
"@alimarve Trasladarte en coche con chofer, tener guardaespaldas y ganar un excelente sueldo ayuda @federicod @LeoVeigaSanchez",P
@TipicaLoca @salocinuy @Agronegocios_Uy dicen las malas lenguas que tiene o tenía el conocimiento para ser licenciado..podría calificar.,N
@RoSo_54 te acordas de lo que decía el ñato al respecto ? pelea a muerte con novick !,NEU
"@AdictosLali muyy No sabíamos el gran valor de compartir esos momentos tan lindos...y ahora, nos queda solo el recuerdo..",N
"@MHackem No Cecilia, lo que hacemos está muy lejos de ninguna aplicación práctica. No me arrogues méritos que no tengo",N
"@cuervotinelli @elchatoprada @hoppefede Buen Día !! , que tengan un excelente fin de semana y un buen descanso merecedor  !!",P
flor -que lindo lo que escribiste en tu tuit fijado -no se quien es pero espero que lo abraces -linda cuenta !!¡,P
@felipellambias está claro que hay clientes que pagan agencias para hacer lo que quieren y no lo que corresponde. Queda camino x recorrer,N
@rickymanjarrez miraré el programa completo y ya esta gracias me encanto lo que escribiste sobre marc y jlo en la foto q RT Gracias!!,P
@pastafruli Te hamo juerte guachita!,P
@UnBolasTristes En eso tenes razon jjaaa,P
"@FinealSuarez Es tierno, como un niño amoroso",P
"@perezfedullo Cómo andás, Moni? Está hermoso hoy, ehhh.",P
@Anaterran @victorita_fest @Nifunifa4 el año pasado no dio muchos,NEU
@ciudad_com @cuervotinelli  !! El más lindo de todos ...,P
@TipicaLoca se ve que hoy no es tu día...que termine rápido,N
@delphlexnie la gloria d nuestro padre jesuscrisro estará cobmigo en mi camino,P
Amo saber que en cada segundo de ese homenaje estaba mi infancia feliz,P
Seria tan feliz si se me va el dolor de cabeza de una vez,N
Jessica me hiso cambiar el perfil de wspp -. Y poner una foto con ella,NEU
@amartino mañana sobre que vas a hablar? Sobre los puertos de la nueva MacBook pro.. ?,NEU
quería meter siesta entre sesión y sesión de la confe pero ya casi aranca la segunda parte,N
lo peor es que no voy a poder ver el cap de greys hasta que vuelva de clase,N
Enere sociología con 11 jajajja va a ser la única en todo este profesorado de seguro ! re feli,P
@ignacioalcuri acá en vez de meet n greet se podría hacer Meat n greet con un asado de por medio,NEU
Si se enoja bueno ya no corre mas esa de callarme lo que siento. Estoy re sincera y eso te duele,N
"@gen_ghibli Vi Kaze Tachinu hace dos noches... Me encantó, aunq es diferente a lo habitual de Miyazaki. Y lloré en el final...",P
"@marianabolonini es la sensación q siempre he tenido fte a la crueldad y el horror, además de la rabia... por qué? Es incomprensible...",N
"@pablosilart En la escuela te deberían haber enseñado que lo sano es tratar de superarse a uno mismo, no mirar a los otros @JavierdeHaedo",N
No quiero hacerme otra credencial,N
Había alerta y yo vine igual,NEU
@SanchezMassi me parece que queres perder feo,N
Que deje de llover que yo estoy solo,N
"@Kanalla10 @negromagallanes disfrutá mientras puedas, q prontito se acaba.",N
@cuervotinelli Podes hablar con el Gurca?? YO SOY PUNTUAL !!,NEU
porque no quiere llamada?  fav si sabes de quien hablo,NEU
@GuilleT @Improfit Hola! Estamos trabajando para sumar opciones. Podés recomendarnos restaurantes!! Saludos!,P
@Alfredo_Bruno Mi formación científica me hace ver un vaso inadaptado a la realidad,N
"@cuervotinelli miércoles, sábados y domingos son los peores días para mi TE EXTRAÑO !!",N
"Increíble ellos @rafacotelo @diegodelacurva acá en Melo, unos grandes!!!! Voy a cholulear y pedir foto",P
"Levantarse muerta de sueño, sentarse en la orilla de la cama y quedarse mirando un zapato",NEU
"@Claudiosk_23 aguanten las canas en los hombres, deja de negarte! lo de calvo si ta complicado... jajaja",NEU
"@golden254 @yapeze Jajaja! Sí, leí! Creo que por acá no los tendremos hasta el 2018, por lo menos.",NEU
@jpalummo hogares cómplices no es el mejor término. Sufren la Violencia en Silencio por Generaciones. No denuncian.la tienen naturaluzada,N
Necesito ir a la peluquería pero no quiero ir a un que me deje el pelo horrible como la mayoría,N
3:23 AM instalando todo en un celular de emergencia y a ser paciente porque es lentoooooo pero me salvo otra vez,NEU
"Están buenos los temas de biología, se entienden. Lastima que la divina de Cecilia siempre busca la forma de sentarnos a todos",NEU
@nicomarone @salocinuy aprendido y archivado ! después salió otra del mismo tipo y fue fácil y otra de otro tipo pero básicamente igual..,NEU
"@Brendadema Hola Brenda, por favor envianos tu mail de usuario por MD para que veamos qué sucedió ya que la promo está activa Saludos.",NEU
@elchatoprada @hoppefede Buen día !!,P
@ElCrull Jajajaja a que mala impresión,N
@mechibasso ¿el tercer dormitorio es para invitados?,NEU
@beeeel12 hubiera ido igual podía hasta las 4,NEU
@decanoypadre escuché bocinazos y no había empezado la jugada,NEU
en teatro es puro bardo ya toy perdida chicos aiuda,N
"@Reirtesalvaaa pero ni me conoce, aparte siempre me hablan los peores",N
Extraño mal a la enana vo lpm no se ni como esta,N
Caminar no sólo es bueno para la salud Sino tmb para el bolsillo,P
A lo q tengo las uñas todas comidas me quedó re mal el esmalte,N
"Simplemente tengo una lesión en el talón, pero tengo que hacer recuperación igual estoy bien",P
@Nicolasalvarez0 @pmhvega si votó en Blanco o Nulo le terminó regalando las mayorías parlamentarias al FA,N
Claro @SarahnChile El networking y creación de contactos siempre ayuda para futuras oportunidades de negocio y trabajo,P
".@alefpiro ¿Nunca escuchaste la eresión ""el último orejón del tarro""? Bueno, como son más de uno son orejanos",N
"Plan familia a full, después una linda recorrida por Argentina. ¡Volvimos nuevos y contentos! ¡Viajar y tocar lo máximo!",P
@vivianagarcia73 @anitafb Muchas gracias Sandra por tu ayuda y esperamos que los tips sean útiles para Anita. Seguimos en contacto!,P
@carinanovarese @danieldaners la derecha de este país duerme ! ya tienen que ir saliendo para ser observadores en esas elecciones !,N
@mvdsister @elpaisuy my god!!! Se sabe si hay alguna tolerancia? O venderemos el auto xa pagar multas? Cdo tienen razon la tienen,N
No tuviste infancia si no mezclaste todas las plastilinas con la esperanza de que quedara multicolor y te quedó una cosa marrón asquerosa,N
Me dijo que no le había gustado no se cuantas cosas pero me estuvo hablando todo el tiempo de eso JAJAJAJJA no entiendo loco,NEU
@AlmaHistorica doy fe son espectaculares!!,P
Anto te extraño veni a cuidarme,NEU
@grisel_ok si hermoso y esta muy agradecido,P
#Fiebre #dolorentodoelcuerpo... con #hijobello de enfermero e #hijospeludos,N
días de frío = agua extremadamente fría para tomar,N
Jajajaja mejor que no me la robes Igual vos empezaste!!,NEU
@JulianeroSoy no te amargues ojala que aparezca y si no bueno,NEU
¿Qué tipo de proyecto de diseño es tu preferido @Marinachan555 ? #DíaDelDiseñadorGráfico,NEU
Que bueno ver a personas que te alegran Aunque sean sólo 2 minutos,P
@migueldobrich gracias queridísimo ! Buenísimos la charla. La escuché esta tarde y sonreí mucho,P
@gabouy pero antes si era asi es parte de nuestro barranca abajo haber perdido eso,N
"@abbu25 compre ""Hasta Borinquen"" por internet a ver si aprende un poquito y no dice bobadas!",N
