text,sentiment
"@brayamqq es chevre las letras!! sabes q dia es mañana,....",NEU
@laliespos y yo espero que este disponible para los demas paises,NEU
Y desde Suiza 🇨🇭Nadine desea que todos tengan un gran día Miércoles,NEU
hoy dia fue un di de genial y de compartir con los niños,P
"Que se te pierda el DNI justo a días de viajar, horrible, la verdad",N
Aquí por lo menos no está solo ELF ... En ese entonces...pfff.... solo estaba Cloud,NEU
@LaliaB24 No podré concursar entonces y encima el proximo mes se vence mi suscripción al gimnasio.,N
#KeikoLaMujerDelAño ... Gracias por poner las bases al partido mas bueno de todos los tiempos. Somos Naranjas,P
"#NavidadenMamáVictoria En la mañana en el tren, en la tarde en el metropolitano #Regalos #Panetón #Niñ@s #CasaHogar #GranMiércoles",NEU
"Ojala pudiera devolver el tiempo, para verte de nuevo, para darte un abrazo y nunca soltarte . #IMissYou #MyAngel",N
"Hoy todos en la oficina se han burlado porque le he pedido a mi amigos secreto #PokemonMoon, me siento ""buliado""",N
Tendré que aprender a usar protector... Insolación Lo bueno es que me divertí mucho paseando en bici con mi segunda familia,P
"Definitivamente la mejor decisión de este sábado ha sido quedarme en casa con mis abuelos, prepararles la cena y conversar de todo",P
"@efecuadros Yo soy tu sangre mi viejo, yooo, soy tu silencio y tu tiempo. Esta canción la cantaba todos los días de chiquita!",NEU
"Tengo conocidos y familiares que votaron por #Keiko, pero en estos 5 meses la mayoría siente que cometió un error, lo cual me alegra",NEU
"Empieza la semana con la ilusión de saber que va a ser mágica, llena de momentos felices, sonrisas, miradas y mucho amor. Que así sea",NEU
@richie2492 jajaja claro como olvidarlo!ay ya quisiera pero llego a mi casa a las 10 11pm por mis clases y no puedo ni siquiera ver nada,NEU
Me acabo de dar cuenta que ahora gasto casi la mitad de lo que gastaba antes … fácil pueda ahorrar para irme de viaje el otro año,NEU
@sigridbazan Tu optimismo es admirable,P
@SibylCollantes me dejo pensando tu twitt,NEU
@JKsSpicyLatina Espero que la hayas pasado lindo,P
@Yeesus_ @laMaquinaPeru @CSerranoTV ya no es lo mismo,N
Tengamos un día lleno de magia y lindos momentos,P
@carlonchodemoda buena fotito people un abrazo hacen un buen programa,P
Es increíble que ahora entro a wpp solo para el trabajo,P
@ClubSCristal lastimosamente gran parte de entradas se ganaron los REVENDEDORES como siempre,N
Lo unico Navideño que hay en mi casa son las luces del módem,NEU
¡Feliz Nuevo Nacimiento! Un infinito GRACIAS por tu Presencia aqui. ¡Un Abrazo Enorme!. Alicia.,P
@SheWolf_byu ni me lo recuerdes pero eso no cambiara por los siglos de los siglos,N
Shey esta yendo al canal seguro para El gran show y no veré cuentan todos bitches.,NEU
@mijacabello97 feliz cumpleaños que sea el mejor cumpleaños de todos muchas bendiciones y muchos éxitos por siempre,NEU
Quiero una ropa de baño entera. Pueden no cobrar MIL soles por un poquito de tela con huequito?.Gracias,N
@atvmasnoticias Me parece que Zuckerberg visualiza a Kuczynski como un 'muñequito bailarín' en FB... para indicar cuando estemos felices.,NEU
"@ldpilarevolledo tolerancia pilu, tolerancia siempre nadie es mejor o peor por la musica que escucha shaky shaky shaky shaky shaky",NEU
"@ViviRivasPlata dias q m hacen reir con sus ocurrencias con sus reportajes sigan asi, xq lo demas es recontra aburrido!!!!!!!! kisses",P
"Me gustaría pensar que me están haciendo un bluffing, de esos que yo haría. Pero algo me dice que no es así",NEU
Como cuando estás súper triste y pones un playlist de Camila y Ha Ash . Los de la agencia se van a deprimir,N
"Ayer mi profe me ubicó y fue genial hablar de tantos proyectos, en verdad de la nada nos encontramos con personas que nos motivan",P
Nunca voy a entender porque se fueron a eeg... El verdadero combate peru se fue ahi no se porque! TE VEO Y ME PICA VICICONTE,N
@mario_hart de parte de mi hermana ella dice que por que no te vuelves a pintar de rubio que asi de rubio te queda mejor piensalo,NEU
Le invito un café con leche y un pan de yema con quesito y jamonada EN LA WAFLERA al que me traiga un Nastiflú a la casita,NEU
@AlejoAbarca muy underground ya mano,N
@IsabelArtica vamos a juntos en concierto?,NEU
y quiero ir de nuevo al Cosmocaixa,NEU
#MeDicenLindoPor mis grandes ojos con pestañas súper pobladas,NEU
"Que lindo el señor Gonzalo,invitandonos pollo a la brasa",NEU
Yo no quise hacerle screen a su snap en serio,NEU
@yuyacst Que descanses bien Yuya. Un abrazo inmenso a la distancia.,P
Cristalito me regalo una piedrita bonita y me la olvidé en hco,NEU
"El mejor regalo de hoy, aparte de mucha comida, Ganó Perú..!!! #VamosPerú #10/11",P
@LuciaLu26 mi mamá me pasó la misma foto y me dijo exactamente lo mismo,NEU
@zombiepolares ten cuidadoo a mi mamá le clonaron la tarjeta hace un par de días,NEU
"Hola Jefecito @CarlosJRubiofm ya conectada quisiera escuchar ""Simplemente tu"" y ""no podras"" de Cristian Castro @Fansdelaradio",NEU
@IvettlyOficial La felicidad también es algo seguro solo debemos buscarla en las pequeñas cosas de la vida.,NEU
"@AlvaMendz tú no más, los otros dos años anteriores yo ya chambeaba saliendo de la u no más",NEU
"Por fin río, caray. Después de lo de ayer, pensé que me iba a deprimir, pero hoy estoy feliz",P
"@LinkinParkPeru sería genial...Tengo q ir cotizando mis órganos por q si es cierto voy si o si, queda sentenciado! #LinkinParkenPeru2017",P
"#MePasóPorPavazo @MananaMaldita Amigo que guapo eres, mi amiga y yo queremos hacer un trio, y yo todo ganador, Me pepearon @Marcuilas",N
"No entiendo, hasta hace unos días te hablaba lindo, fresh y de la naaada cambian, y tú no hiciste nada #Kheeeeeeeeeé #SacandoConclusiones",N
la culpa la tiene el inutil del partner q m toco  x eso no se si llegare a tiempo a las 4,N
"Bueno, mañana es mi examen final de física, el que apruebe determinará si me graduo o no, desenme suerte y enciendan una velita pls",NEU
"Extraño Virginia, extraño a Leo, extraño a mis primas, extraño a mi tía extraño salir y ver la nieve y sus atardeceres y los cervatillos",NEU
"Mi novio me quiere llevar a una fiesta y yo no quiero, el si es muy dependiente de mi a todos lados quiere ir conmigo #vesolosi",N
Sigamos siendo felices felices felices,P
"Fui sincera, supongo que está bien",NEU
lo mismo pasaremos con Angie y SR,NEU
Extraño a mi mejor amiga carajo díganle pe,N
Nuevo día..!! Sólo seguir para adelante que más da...,NEU
"Escuchando la hora ""hot"" de ""qué paja"" en radio moda",NEU
@tresciente a mí también; no lo he probado como para opinar,NEU
Se viene algo bueno #Navidad #Imelda #Tronconavideño #Fresas #frambuesas #blueberries @ Imelda,P
"#AMAsTNT @BrunoMars abriendo los AMAS guao!!! , esperando a @ladygaga queen !!! Peru",P
La única vez que me dormí sin tener sueño y sin ser de noche,NEU
Después de 5 días! CREO que mi cronograma de viajes por trabajo ya está listo,NEU
"Es cuestión de actitud, de perspectiva y circunstancias. Así que buena cara a los momentos malos",NEU
"Después de unos cuatro días de ermitaña, salir al sol no me hizo muy bien fiebre largate",N
Saber que hay lugares y sueños infinitos por alcanzar este 2017..... Y empezar a planear como alcanzarlos yaaaaa,NEU
"Y uno que pensaba que no había que hacer, inicio a realizar mi escalonado y mil horas para terminar",NEU
"Extraño las clases de biblia del Pastor Manzanares y sus no tareas , aún no supero que se haya ido",N
"Papá:Yo quería ir al clásico contigo nena,pero el domingo juego 3:30pm y otra vez no me verás. Yo: Ay noooo papi",NEU
"sinceramente nunca me consideré belieber porque no es mi ídolo, pero sí, me encanta como artista y me sé toooodas sus canciones",P
"Si solo votaran los #millenials, no habría #Brexit, Rajoy no hubiese sido reelecto, y se habría firmado el Acuerdo de Paz en Colombia.",NEU
Pensé que este día no podía empeorar más y ahora Sali me dice que sus finales acaban un día antes de que me vaya,N
Yo dije que ayer no debí salir pero es que AGGGGG matenme solol soy un ser humano pero esta vez sí LA cague BIEN feo,N
Dar gracias y reconocer todo lo que tenemos es el primer paso para tener una vida de plenitud y llena de felicidad. Todo lo demás llegará,NEU
Regunion familiar en Huanchaquitoooo #siempreunidoslosquierograciasportodoo,NEU
#CuandoTengoPlata lo gasto todo muy rápido,NEU
"@chino_padrino gracias, igual para ti, feliz navidad",P
Lunes de lentejas y yo extrañando el espesado,N
Bailaste hermoso @EmiliaDrago gracias por el apoyo a @FiorellaCayo1,P
Soy el único de mi prom que no lloro ...,NEU
"@astrikiss jajajaja fácil,o derrepente ya nos lo cambiaron por uno nuevo",NEU
@zabdilandia no hagan caso yo las conozco y ustedes no son asi,NEU
Que horrible sensación cuando se te atasca una pastilla en la garganta #Meduele.,N
Lo peor de mi cumple es que ese día empiezo mis clases de nuevo!!,N
Jamas dejare de pasar una navidad y mucho menos un año nuevo fuera de casa,NEU
Dibujé a Chikorita (mi pokemon fav) y lo malogré con 'mi técnica de pintar con acuarelas'...tmr!,NEU
"Que tristes son los velorios y entierros, mi Papá está llorando peor que un bebito recien nacido",N
Con esto de la marcha del orgullo heterosexual ya no sé si puedo comer conchitas en la cebichería,NEU
"@IvettlyOficial Yo igual, recuerdo que siempre te estaré apoyando en todo, a pesar de la distancia, siempre estaré aquí.",P
"quiere ser tu luz del día y tu descontrol en la noche mas fría #FanaticaConElTalento sonando @pabloalboran ""la escalera"" @CarlosJRubiofm",NEU
"@IvettlyOficial Tú también eres muy bella, gracias por hacer cada día mas hermoso con tu sonrisa y tu forma de ser.",P
"@JulianZucchi esa palabra es de Yaco , asi le decia a Patricio y yo creo que el no es el mejor personalmente",N
"Y ahora, volvamos a la realidad... ¡ay Venezuela! Como me has hecho llorar desde lejos... con que tristeza digo que yo soy venezolano.",N
"No es bonito tener que leer 3 capítulos de fármaco para tu pasito, luego leer inmuno para ener y finalmente terminar tu trabajo final",N
No sé qué onda con spotify que ya llevo escuchando medio disco de serge y no me sale ninguna publicidad. Cómo engatuzan a l pobres,NEU
Dios guarda para mi lo mejor por que mi fe en el siempre perdurara por la eternidad. Quien busca encuentra y no se conforma con poco.,P
@AnaBelenDoll lo pasaron lindo ayer?,NEU
Gripe sal de este puerco trabajador,NEU
Igual no iré porque estoy más ajustado,NEU
"Maldito gordo, creación de coca cola :v #feliznavidad",N
Noche de pisco sour + películas con mi flaco,NEU
@NoticiasCNCO yo solo sere #CNCOwner pero cada quien su opinion,NEU
Buena pela #LaPeorDeMisBodas @maricarmenmarin @gabrielsotoMEX @rickytosso @adolfoaguilarv @DarleneRosas @EmanuelSoriano buen elenco,P
"Nunca esperes nada bueno de Nadie , es mas bonito vivir así.",P
@MrcdsEatWorld Creí que era el Almost Blue de Chet Baker. Qué luzfloridecepción contigo,N
Quiero y tengo que ir a ver animales fantásticos antes que salga de cartelera,NEU
"@cornejorugel31 ya me imagino su calor que debe estar haciendo allá, ya me imagino negra",NEU
@Monilict justo hoy tengo la cena de fin de año del trabajo y vine en vestido,NEU
"No puedo creer que en unas horas sere egresada!!! 21 años,2 carreras,estudios en europa,excelente trabajo Gracias Dios!",P
"Casi el 80% de los pobladores estamos mal ubicados, en un terremoto estiman 50 mil muertos en Lima",N
Extrañar es el peor sentimiento del mundo. Sientes como no puedes hacer nada por estar cerca de quien extrañas.,NEU
"@2820gchu maldito ataque de ansiedad tampoco lo soporto, es por eso que los dramas en emisión me hacen sufrir horrores",N
Creo que lo mas jodido del 2016 ya me ha pasado y ya estoy lista para lo que venga! jodidamente bien,P
"Lo imposible solo tarda un poco mas cada dia puede ser el comienzo de algo maravilloso, es el mañana que tanto t…",NEU
"Un sentimiento y sensación hermosa que disfruto segundo a segundo con ganas enormes de abrazarte sin morbo ni nada, solo algo tan puro.",P
"rama diciendo q mica se quede alla, tranqui q nosotros tambien queremos q se quede para q no este con hipocritas como vos @ramironayar",N
"A veces tengo ganas de joder y joder por fb, luego recuerdo que ya soy profesional y debo parecer normal, así que se me pasa",NEU
+ a veces se la pedía prestado se molestó y me la vendió para que no la joda. Ahora ella es la que más la usa,NEU
fue algo parecido al amor,NEU
Yo solo quiero que me engria,NEU
@TatoGI los años no pasan en vano,NEU
La final de @YoSoy_Peru esta esta muy interesante,P
Ya casi es hora... un nuevo lugar por conocer,NEU
@nandoperu feliz día!! Pásala bonito en familia. Un abrazo fraterno,NEU
@meiermq y mejor seria si le en cuentan a un Ramirez.,NEU
"@ron_quintanilla @belecastillo jajajaja cual domingo ohhh, estos últimos días me han elotado",P
"Ya viene el niñito jugando entre flores, y los pajaritos de cantan amores",NEU
Dateame: albañil bueno bonito y barato please. Pintor de fachada y carpintero. Se agradece!,NEU
"@RenzoMirandaQ JAJAJAJAJAJAJAJA ¿estás racista, Rosado? Blanquito y todo te acepto, así me discrimines por negra",NEU
@coco_cocain Pero sal... Yo lo hago cuando pasa algo así. Soy el lacra de la familia.,N
"Lo bueno de salir temprano es que puedo almorzar en mi casa, o sea, comida de verdad",P
Solo entré a tw a confirmar la noticia y de verdad fue lo peor! no paro de llorar,N
"@mikkielias estes donde estes quiero que sea feliz, y te quiero ver en la tv SAZÓN MICHELA VUELVE A",NEU
La fotografía es el medio que te permite reflejar las emociones y conocer a maravillosas personas. Tenlo siempre presente amigo,NEU
"@odiomistweets No puede ser, eso me está pasando en estos momentos, hace rato estaba good happy y ahora solo i cry",N
"Gente tuitera, en Cantagallo hace falta voluntarios y donación de pañales, útiles de aseo, leche, frazadas. Sean buenos y si pueden vayan",NEU
"aveces la vida nos sorprende , con buenas cosas y malas cosas pero a mi me esta sorprendiendo con lo que mas quiero",NEU
"@LylaBliggie jajajajaja, ¡qué linda! Yo también me puse re feliz cuando me enteré, nos dejan un álbum antes que TOP se vaya al servicio",NEU
"@fioteca Sí, no sé por qué no me caía para nada que Taylor esté con Ryan y el supuesto activismo de Summer. Extrañaba a Marissa.",NEU
Hace un año he egresado como bachiller y estoy a un par de meses de un año de ser licenciado. ¡Y ES SÁBADO! Acá pes redactando.,NEU
Nada como el nuevo #InstagramStories,P
Nicole choteando idiotas desde tiempos inmemorables!,NEU
"Tanto quería trabajar, madruga pues madrugaaa hdjahsjsf",NEU
@bukanoyt Felices Fiestas Bukano. Que la pases bien.,NEU
Esas costillitas se ven demasiado buenas... Ya quiero cenar!,P
Todavia no llega el día y ya lo extraño. #MiKevinacho,NEU
Jajajja recién. Me acuerdoo que ayer me metieron un galletaso jajaja,NEU
Necesito que sea viernes para que paguen. Estoy en la miseria total,N
#Nunca mas pero q mujer para más insegura Saludos para lizbeth y julver,N
"una llegada a Trujillo diferente, meditando pensando y mas tarde a disfrutar la solteria",NEU
Se acuerdan de la canción de la 83line y KangIn? La de Ferrari? Era buena,P
@KatiaPalmaM Ricardo Arjona es increíble Katii me alegras las noches gracias por tu buen humor tkm,P
@lux_obrien jajaja enserio? a mi no me anda o bueno creo que no la se usar nose,NEU
Dios santo alexis me ha tenido casi llorando y ahora viene a calmarme ochenta vidas después este chico,NEU
".@Taxibeat_Lima hola, envié un correo debido a que mi usuario está supendido. Quisiera me ayuden con el inconveniente. Gracias",NEU
Feliz día a todos mis amigos músicos y a todos los músicos en general. Pásanela bonito #Música #Rock #vida #felicidad,P
"@monicaventas hola Monica, tus libros (versión papel) se venden en Perú? Lo tenemos que dar como lectura obligada a nuestros vendedores",NEU
Viendo la que será de hecho una de las sorpresas del cine peruano del 2017. Nueva sangre para renovar nuestra filmografía nacional,P
"@PonyGaJr si algo a si parecia, eso fue raro .__. pero es un video, igual sabemos ellos dos estan juntitos y estan bien",NEU
uno sale re feliz de la prepa y de pronto se encuentra con el trafico del mal y no hay cuando llegue a casa,N
"@Rubiu5 no se si leas esto, pero lo intentaré.Youtuber, escritor, dj y gamer favorito, hoy es mi cumple y sería muy feliz si me saludaras",NEU
"@malditaternura pero hasta ahora se lava la ropa así para q quede blanca eso lo sabemos a los q nos enseñaron a lavar bien, gracias mami",NEU
@JorgeCallirgos q horrible sentimiento ajajaja,NEU
No es bonito estar sin celular,N
@TatoGI cada cantante y canción nueva caray,NEU
@Pao_vales no tiene nada de malo ser coquetos,NEU
@DiceDiego1 @LopRock Soy un esclavo de fines de semana,N
Necesito un creador de contenido para mi página ¿Algún interesado?,NEU
2016 por qué simplemente no te vas de una buena vez,N
Mi Jefazo hermoso @AlejandroSanz #DejaQueTeBese en @Fansdelaradio @CarlosJRubiofm @madshila @PaolaMattos11 #FanaticaSiempre @soleyvelez,P
"@MoisesDelgadoG Gracias primito, le haré presente los saludos! Estás invitado si puedes vienes",P
@YoSoy_Peru la imitadora de Anita Santibañez canta igualito a la original viendo la Final,NEU
@vivianxhv se alejaron fue doloroso. Zayn dice que se habla poco con Liam. (El único),N
Las chicas ya van a salir estoy muy nerviosa y feliz que todo salga bien ⭐,NEU
"Buenos días amigos, detrás de una sonrisa hay una esperanza que avanza vamos con actitud y Fe",P
Tu conectado y yo ni te comento porque se que no te aparezco y no lo veras @AbrahamMateoMus,NEU
"Bueno, Yixing tuvo pocas líneas como siempre, pero no voy a andar de pesada. Al menos no esta vez",NEU
Mamá! No más paneton! No ves que ya he bajado como 8 kilos quieres que los suba en dos días?,N
@MarifeCastroR si que bueno les gusto eso buscamos que las personas les guste la interpretación y cosplay muchas gracias a ti,P
Gente juerguera de tuiter (?) algún lugar recomendable donde pongan reggaeton de la old school por la Lima? Si saben recomiéndeme porfa,NEU
"Bueno yo puse todo de mi parte, paso siguiente: descartar lo pensado. Después que no me salga con que no lo intente. Bless",NEU
"quiero ver las muñecas de la mafia,pero tengo que terminar mi examen y mañana tengo que hacer mi estúpido vídeo para el parcial y",N
Fin de la Misión #Lima-limon: Muchas gracias a tod@s por el cariño y por la buena onda!! El tiempo fue corto pero se repetirá visita,P
No se por que bueno es bueno poner buena cara cuando estas sufriendo o no puedes con algo mirar al espacio nomas y acordarse de DIOS,NEU
Todo pudo ser tan bonito,N
@SoyCaracola si lugar de incalculables arrochadas,N
Una breve reseña de quien soy realmente.,NEU
"El porno es motivación, no lo pueden prohibir",P
Ya quiero empezar a dibujar cuerpos desnudos de mujeres,NEU
@VGardini25 estoy indignada @ximena_casanova yo solo quería ver Hannah Montana,N
Ya acabé mis pendientes pero espero comida que invita la chamba,NEU
@latiachuchi pero yo las saludo porque las estimo asi me crean perro,NEU
@YurikitoKSP tengo una amiga que dibuja genial.... s necesitas te paso su nombre,NEU
"Hasta luego, Arequipa See you soon (@ Aeropuerto Internacional Alférez Alfredo Rodríguez Ballón (AQP))",NEU
Querer alguien que no te quiere es como intentar volar con un ala rota. ..................................,N
Esas personas que se aclaman los señores de la lectura -Libro favorito? -Cazadores de sombras #MeCortoUnHuevi,N
@JustBloomTeam Katy le dió like en instagram y en mis Rt hace dos días los vieron juntos,NEU
si mal no recuerdo creo este es el último capitulo dónde escucharemos a tanaka kazunari haciendo de ukai,NEU
"Es raro que le sigan dando like a mi comentarios de octubre, pero me recuerda por qué lo puse",NEU
"Nivel de inglés Sra @chechechacon ? Alto. Traduzca juguete. Toy. Úselo en una oración. Toy triste. Awww, vengache pa' acá",P
"Queda claro que yo solo vivo para viajar~ No necesito casas ni propiedades, solo necesito boletos de avión y mi mapita",NEU
"Y algunos escarchados me falta un rosado, un morado, un celeste, un violeta, un marron, un crema, un griss, y mas ..",NEU
Cómo todo los VIERNES siempre esperando @Rapperground RAP en la radio a la media noche 12:00am vía los 102.7 FM radio filarmónia yeahh,P
#felizcumplemichi pasala bien con tus seres queridos exitos en todo en lo k te propongas y exitos en #Bioquimica tambien ) si se puede,P
Empezamos con los 3 dias de festejos x mi cumple la noche promete..es q cumplir estos años bien vividos hay q celebrarlos como se debe,NEU
"@Trovack somos dos! jaja ahora eres Martín? oye voy para Lima el prox mes, para el reencuentro d la u, avisas si estarás por esos días",NEU
Que mensajito alentador me mandaron,NEU
Quiero un pan con salchicha huachana,NEU
@CaELiKe Que tengas un fantástico día Caeli,P
Se acaba un año muy productivo en memes,NEU
@sparkielaurenz esta como diciendo.. Dejemne libreee mrdass!! #jiji #sigotriste,NEU
@catherinecerpa con todas las cremas jajaja tmr tengo hambre jajajsjs,NEU
"puxa, @abocajarroperu como te pasea @JorgeDCG? alli si no eres inquisidor!",NEU
Tener tantos días libre y esperar al último para hacer trabajos jajajaja,N
_ Hola _ _ ... _ La quiero. *Un abrazo a las rodillas*,NEU
@edelacr7 Ely todo bien? no se nada de ti u.u tengo número nuevo! &gt;.;,NEU
"No creo el amor a primera vista, pero si el querer en la primera noche",NEU
Por un momento pensé que #APEC2016 era todos los años en Lima y ya estaba emocionado,NEU
"Hoy es feriado y el trafico será menos, igual o mayor en Lima, allá vamos con Fe",NEU
"@eunhyukeeprince no te preocupes ^^ como dije...ELF puede hacer lo que quiera, a mi solo me importa SJ",NEU
"Qué bonito es entrar a tu correo y que dos empresas, al mismo tiempo, te confirmen un fuerte auspicio",P
En la vet pq Aslitan está enfermito ...Hay una Sra. que está llorando pq a su perrito lo están operando,N
Hoy vi unas florecitas muy hermosas color lavanda !!! Y no pude recogerlas porque iba en el carro QUE IMPOTENCIA !!!!,N
"@elsacasas no lo aprendes ni en el cole, ni en la universidad ni haciendo 100 posgrados. O naces o no. Es congénito",NEU
"Que ganas de estrellar un ladrillo en la cabeza de mi jefe, tirar la puta computadora por la ventana y quemar el lugar",N
hay un monton pituelistas en mi inicio q piensan todo lo contrario a mi y no me pongo densa a comentarle todos sus twitts,NEU
"Cuando estas bien con DIOS el enemigo te pone incapie en el camino, pero yo no tengo miedo por que mi FÉ esta en DIOS.",P
No #SoyUnicoPorque mi DNI dice que hay 5 personas que se llaman igual okno . Soy único porque soy como soy con mis errores y virtudes,NEU
@GianSesarego son diferentes carreras pues,NEU
#EVDLV @ErnestoJimenex es el hombre perfecto,P
@verdesrosas receta médica? Full pepas y descanso,NEU
@peruvianJKlover Que linda y grande que está Holly,P
@soleyvelez @CarlosJRubiofm @Fansdelaradio @madshila mañana 2° recordatorio subliminal #OigoFanatica,NEU
es genial estar incomunicada y desconectada del mundo a veces,P
@alexime pero podrías rescatar las cosas buenas que te pasaron ánimos,NEU
estoy apunto de estar feliz pueden creer eso ? yo no !,P
"@AlejVillalobos no imagines, hay varios live action desde hace más de 10 años",NEU
@HuaweiMobilePe porque mi equipo G8 se calienta demasiado y la bateria se baja rápido,N
"@_fersha_ rajado! Y es un hombre, eso me halaga más, lo compró todo él solito",P
@AndyCamus8 JAJAJAJAJAJA Hola amigo Andy que ha sido de tu vida ya no te dejas ver,NEU
"@ceciliablume @fzavalal SÍ, me gusta, qué creativo!. Aquí otros aportes: CabildeaPE, DesregulaPE, SinconsultaPE... Seamos integrales PE !",P
Ese momento en ronque agarras el sueño profundo y te despiertan de la peor forma .... Que maldad,N
"Entran a la oficina y dicen ""Sólo les voy a pagar a las que no vienen con escotes pronunciados"".",NEU
"Era un señor de edad y eso. Y pues, es entendible. Pero que feo y difícil debe ser vivir eso",N
"Gracias canal 35 por la entrevista que hice de #Wake estoy muy contenta, que mañana me voy por muchos piscos jaja",NEU
creo que ambos nos seguimos leyendo pues bueno espero estés bien y poder conversar en algún momento éxitos en todo y vibras,P
@isachi8 gracias!!!!!! Washis estoy feliz y aprovechando todo lo q puedo gracias por los deseos y buena vibra. Un abrazote a la distancia,P
"Me sorprende ver cómo mejoras cada día, pero más que nada me llena de felicidad... Tranquilidad Ya iré a verte lo más pronto posible.",P
"Terminé mi Inktober, pero mi hermano no está y no lo podré subir Esperaré que pasen 3 días más para subirlos juntos. Adivinen que dibuje!",NEU
ah ya entiendo por que tanta rabia se entero que su papá quiere que trabaje con el jajaja que culpa tengo de ser una buena opción,NEU
@lagartoblue buen tip muchas gracias,P
Yo quiero una familia así #ModernFamily,NEU
Siempre se fugan los ex presidentes #Nadine,NEU
@dnapa estoy tomándome un jarro REPLETO de eso,NEU
A estas horas la Av Javier prado libre #salgantodos,P
La luna está hermosa y justo salí sin celular ptmr,NEU
@Sari_lm Gracias linda Felíz Navidad!! Disfruta y celebra a nuestro salvador!.,P
"@Ricardo_Arjona saludos desde Perú gano tu imitador , me encanta tus canciones",P
@dnapa I know. Y me comí un enrollado del tamaño de mi antebrazo,NEU
"No puede ser! Los 2 @cineplanet de #Trujillo cerrados, yo quería ver @calichinlapeli @ElMiyashiro",N
"@yamtst uuuuy más que feliz con eso, quiero ir a verte!!! Tengo mis últimas vacaciones",P
@AbrahamMateoESP Exacto! Todo lo que él hace lo hace con el corazón y desde el corazón,NEU
"En una nueva aventura; aprendiendo a aprender el área de Educación física, en un enfoque por competencias.",P
Que yo quiero ser el nido cuando se cansen tus alas.. pequeña sonrisa sonora @manuelcarrasco_ @CarlosJRubiofm @GannyMartin @Fansdelaradio,NEU
Este mes es muy difícil 1er año de fallecida de mi sobrina cumpleaños de mi Madre y mi hermana,N
"Al principio me dolió ese corazón azul, luego recordé cómo era y que no tiene bandera y se me pasó",P
"¡HEY TÚ AMANTE DEL HIP HOP! #enmedios te trae lo mejor Entrevista a Paolo Casaña , nuestro #rapero del día .",NEU
@unforesto @YurikitoKSP lo dice para hacernos sentir mejor u.u jaja...Pero bueno eres más joven tienes mucho por ver y hacer . Éxitos!,NEU
"@WilssONLY jajajaa sii, aunque acabo en un año comunica y convalido mis 3 años de derecho, sumado a los electicos que iré llevando",NEU
@Melapplezz Ven para aca. -te abrazo fuerte- Se que no estoy fisicamente pero si estuviera haria de todo para que dejaras de sentirte mal,P
"El amor incondicional es esa clase de sentimiento que busca la felicidad de otro ser, incluso a costa del suyo. Familia es quien te ama.",P
"Tengo 4 horas de ""webin"" y ni idea de qué hacer  Aquí no puedo poner música a lo fiesta patronal como con Sarita o Max",NEU
#postrecito para endulzarme un poquito,P
mis amiguitos drogos no me hablan,NEU
Mi culpa por comentarle en primer lugar,NEU
Una pizza. Una conversación amena. Amigos. Buena noche,P
@alevar13 me la pasas? Mi playlist feliz necesita actualización,NEU
@MitsukiAuri Estoy en semana de examenes asi que somos dos,NEU
Q lindo y agradable detalle Se ve q me conoces algo,P
Situación económica actual: Le debo 2 soles al Metro de Shell JAJAJAJAJA,NEU
De qué sirven los feriados si al final toca recuperar con horas extras,NEU
Lo más triste es que debo llegar a terninar un ensayo para mañana #prayforsergi,N
@atenea2guerrera exacto ! cuando te esperanzas en algo o alguien y no resulta terminas decepcionada,NEU
"El día del hombre pasó desapercibido por las mujeres, si fuera al revés no nos perdonan",NEU
feliz por tener conmigo a mi hermosa familia que dios me los cuide y bendiga siempre #seguimosconfuerza,P
Me siento estafada con la hamburguesa pensé que era de pollo pero de pollo con pavo 🦃 #nomegusta,N
@musadorada a tu PI? Pues asumo que si. Será tipo conferencia y te daremos certificado. Pasame tu nombre completo,NEU
Bob Dylan siempre ha sido un gran poeta Siempre lo dije. Siempre lo pensé. Sigo emocionada ¡Los tiempos están cambiando!,P
@eunhyukeeprince por eso yo también tengo mis bias.. y apoyo a los demás pero la mayoría del fandom no y pos..,NEU
"@FChavezCabrera Lo leí y pensé en ti Quisiera ser una hormiguita y trepar por tu balcón para decirte al oído:guapo,bonito y bombón.",P
"Despertar con la noticia de esta terrible tragedia . Dios los tenga en su gloria campeones , sabiduría y resignación para las familias",N
"El próximo ministro de defensa tiene prohibido mostrar el cañón y las granadas, debe tener un corazón frío a prueba de balas y poemas",NEU
A esta ciudad la siento más propia cuando está la gente que quiero. Ni tenemos 25 y ya nos agarro la ola migratoria de amig,N
No muchas cosas me han hecho tan feliz en estos días como darme cuenta que todo Ape in pink marble de Devendra Banhart está en spotify.,P
Yo quiero una rosa eterna,NEU
@ajamaica empezando Python con @platzi emocionada,NEU
@mariobautista_ te amo mucho ojalá lo supieras,P
Rodrigo es malo me deja sola una semana,N
Escuchar ritmo romántica va a hacer que me suicide,NEU
Como lidiar con un @#&amp;@%#&amp;-@gerente ....aguanta niña sólo 6semanas +,NEU
@CaELiKe Que bueno Caeli. Pronto te vas a sentir mucho mejor.,P
Aquí con mi buen amigo 'Carl' de la película 'UP' Lo máximo!,P
#ParaCerrarElAñoYo cocinaré en la cena familiar su cilindrada mas riqui @Studio92 @joannabolona @Sr_Pelaez,P
"Los miércoles son lindos, quedarme en casa hasta las 10am me parece un lujo",P
